#
# File created on 2019-05-18 23:23:50 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
48	Texas	013	Atascosa County	2000	38.630
48	Texas	013	Atascosa County	2005	43.226
48	Texas	013	Atascosa County	2010	44.911
48	Texas	013	Atascosa County	2015	48.435
48	Texas	015	Austin County	1985	20.790
48	Texas	015	Austin County	1990	19.830
48	Texas	015	Austin County	1995	22.370
48	Texas	015	Austin County	2000	23.590
48	Texas	015	Austin County	2005	26.123
48	Texas	015	Austin County	2010	28.417
48	Texas	015	Austin County	2015	29.563
48	Texas	017	Bailey County	1985	8.300
48	Texas	017	Bailey County	1990	7.060
48	Texas	017	Bailey County	1995	6.890
48	Texas	017	Bailey County	2000	6.590
48	Texas	017	Bailey County	2005	6.726
48	Texas	017	Bailey County	2010	7.165
48	Texas	017	Bailey County	2015	7.210
48	Texas	019	Bandera County	1985	8.890
48	Texas	019	Bandera County	1990	10.560
48	Texas	019	Bandera County	1995	13.480
48	Texas	019	Bandera County	2000	17.650
48	Texas	019	Bandera County	2005	19.988
48	Texas	019	Bandera County	2010	20.485
48	Texas	019	Bandera County	2015	21.269
48	Texas	021	Bastrop County	1985	34.190
48	Texas	021	Bastrop County	1990	38.260
48	Texas	021	Bastrop County	1995	44.490
48	Texas	021	Bastrop County	2000	57.730
48	Texas	021	Bastrop County	2005	69.932
48	Texas	021	Bastrop County	2010	74.171
48	Texas	021	Bastrop County	2015	80.527
48	Texas	023	Baylor County	1985	4.890
48	Texas	023	Baylor County	1990	4.380
48	Texas	023	Baylor County	1995	4.250
48	Texas	023	Baylor County	2000	4.090
48	Texas	023	Baylor County	2005	3.843
48	Texas	023	Baylor County	2010	3.726
48	Texas	023	Baylor County	2015	3.618
48	Texas	025	Bee County	1985	27.290
48	Texas	025	Bee County	1990	25.130
48	Texas	025	Bee County	1995	26.870
48	Texas	025	Bee County	2000	32.360
48	Texas	025	Bee County	2005	32.873
48	Texas	025	Bee County	2010	31.861
48	Texas	025	Bee County	2015	32.874
48	Texas	027	Bell County	1985	170.680
48	Texas	027	Bell County	1990	191.090
48	Texas	027	Bell County	1995	217.890
48	Texas	027	Bell County	2000	237.970
48	Texas	027	Bell County	2005	256.057
48	Texas	027	Bell County	2010	310.235
48	Texas	027	Bell County	2015	334.941
48	Texas	029	Bexar County	1985	1134.470
48	Texas	029	Bexar County	1990	1185.390
48	Texas	029	Bexar County	1995	1296.730
48	Texas	029	Bexar County	2000	1392.930
48	Texas	029	Bexar County	2005	1518.370
48	Texas	029	Bexar County	2010	1714.773
48	Texas	029	Bexar County	2015	1897.753
48	Texas	031	Blanco County	1985	5.300
48	Texas	031	Blanco County	1990	5.970
48	Texas	031	Blanco County	1995	7.650
48	Texas	031	Blanco County	2000	8.420
48	Texas	031	Blanco County	2005	9.110
48	Texas	031	Blanco County	2010	10.497
48	Texas	031	Blanco County	2015	11.004
48	Texas	033	Borden County	1985	1.000
48	Texas	033	Borden County	1990	0.800
48	Texas	033	Borden County	1995	0.800
48	Texas	033	Borden County	2000	0.730
48	Texas	033	Borden County	2005	0.648
48	Texas	033	Borden County	2010	0.641
48	Texas	033	Borden County	2015	0.648
48	Texas	035	Bosque County	1985	14.190
48	Texas	035	Bosque County	1990	15.120
48	Texas	035	Bosque County	1995	16.500
48	Texas	035	Bosque County	2000	17.200
48	Texas	035	Bosque County	2005	18.053
48	Texas	035	Bosque County	2010	18.212
48	Texas	035	Bosque County	2015	17.891
48	Texas	037	Bowie County	1985	80.450
48	Texas	037	Bowie County	1990	81.660
48	Texas	037	Bowie County	1995	83.910
48	Texas	037	Bowie County	2000	89.310
48	Texas	037	Bowie County	2005	90.643
48	Texas	037	Bowie County	2010	92.565
48	Texas	037	Bowie County	2015	93.389
48	Texas	039	Brazoria County	1985	188.090
48	Texas	039	Brazoria County	1990	191.710
48	Texas	039	Brazoria County	1995	216.020
48	Texas	039	Brazoria County	2000	241.770
48	Texas	039	Brazoria County	2005	278.484
48	Texas	039	Brazoria County	2010	313.166
48	Texas	039	Brazoria County	2015	346.312
48	Texas	041	Brazos County	1985	119.440
48	Texas	041	Brazos County	1990	121.860
48	Texas	041	Brazos County	1995	130.490
48	Texas	041	Brazos County	2000	152.420
48	Texas	041	Brazos County	2005	156.305
48	Texas	041	Brazos County	2010	194.851
48	Texas	041	Brazos County	2015	215.037
48	Texas	043	Brewster County	1985	8.090
48	Texas	043	Brewster County	1990	8.680
48	Texas	043	Brewster County	1995	9.120
48	Texas	043	Brewster County	2000	8.870
48	Texas	043	Brewster County	2005	9.079
48	Texas	043	Brewster County	2010	9.232
48	Texas	043	Brewster County	2015	9.145
48	Texas	045	Briscoe County	1985	2.300
48	Texas	045	Briscoe County	1990	1.970
48	Texas	045	Briscoe County	1995	1.850
48	Texas	045	Briscoe County	2000	1.790
48	Texas	045	Briscoe County	2005	1.644
48	Texas	045	Briscoe County	2010	1.637
48	Texas	045	Briscoe County	2015	1.505
48	Texas	047	Brooks County	1985	9.300
48	Texas	047	Brooks County	1990	8.200
48	Texas	047	Brooks County	1995	8.410
48	Texas	047	Brooks County	2000	7.980
48	Texas	047	Brooks County	2005	7.687
48	Texas	047	Brooks County	2010	7.223
48	Texas	047	Brooks County	2015	7.230
48	Texas	049	Brown County	1985	35.070
48	Texas	049	Brown County	1990	34.370
48	Texas	049	Brown County	1995	35.960
48	Texas	049	Brown County	2000	37.670
48	Texas	049	Brown County	2005	38.664
48	Texas	049	Brown County	2010	38.106
48	Texas	049	Brown County	2015	37.896
48	Texas	051	Burleson County	1985	15.000
48	Texas	051	Burleson County	1990	13.620
48	Texas	051	Burleson County	1995	15.010
48	Texas	051	Burleson County	2000	16.470
48	Texas	051	Burleson County	2005	17.238
48	Texas	051	Burleson County	2010	17.187
48	Texas	051	Burleson County	2015	17.460
48	Texas	053	Burnet County	1985	22.890
48	Texas	053	Burnet County	1990	22.680
48	Texas	053	Burnet County	1995	27.260
48	Texas	053	Burnet County	2000	34.150
48	Texas	053	Burnet County	2005	41.676
48	Texas	053	Burnet County	2010	42.750
48	Texas	053	Burnet County	2015	45.463
48	Texas	055	Caldwell County	1985	27.390
48	Texas	055	Caldwell County	1990	26.390
48	Texas	055	Caldwell County	1995	29.090
48	Texas	055	Caldwell County	2000	32.190
48	Texas	055	Caldwell County	2005	36.523
48	Texas	055	Caldwell County	2010	38.066
48	Texas	055	Caldwell County	2015	40.522
48	Texas	057	Calhoun County	1985	21.690
48	Texas	057	Calhoun County	1990	19.050
48	Texas	057	Calhoun County	1995	20.470
48	Texas	057	Calhoun County	2000	20.650
48	Texas	057	Calhoun County	2005	20.606
48	Texas	057	Calhoun County	2010	21.381
48	Texas	057	Calhoun County	2015	21.895
48	Texas	059	Callahan County	1985	12.590
48	Texas	059	Callahan County	1990	11.860
48	Texas	059	Callahan County	1995	12.310
48	Texas	059	Callahan County	2000	12.910
48	Texas	059	Callahan County	2005	13.516
48	Texas	059	Callahan County	2010	13.544
48	Texas	059	Callahan County	2015	13.557
48	Texas	061	Cameron County	1985	249.670
48	Texas	061	Cameron County	1990	260.120
48	Texas	061	Cameron County	1995	309.580
48	Texas	061	Cameron County	2000	335.230
48	Texas	061	Cameron County	2005	378.311
48	Texas	061	Cameron County	2010	406.220
48	Texas	061	Cameron County	2015	422.156
48	Texas	063	Camp County	1985	10.000
48	Texas	063	Camp County	1990	9.900
48	Texas	063	Camp County	1995	10.520
48	Texas	063	Camp County	2000	11.550
48	Texas	063	Camp County	2005	12.238
48	Texas	063	Camp County	2010	12.401
48	Texas	063	Camp County	2015	12.682
48	Texas	065	Carson County	1985	6.890
48	Texas	065	Carson County	1990	6.580
48	Texas	065	Carson County	1995	6.640
48	Texas	065	Carson County	2000	6.520
48	Texas	065	Carson County	2005	6.586
48	Texas	065	Carson County	2010	6.182
48	Texas	065	Carson County	2015	5.969
48	Texas	067	Cass County	1985	30.590
48	Texas	067	Cass County	1990	29.980
48	Texas	067	Cass County	1995	30.650
48	Texas	067	Cass County	2000	30.440
48	Texas	067	Cass County	2005	30.155
48	Texas	067	Cass County	2010	30.464
48	Texas	067	Cass County	2015	30.313
48	Texas	069	Castro County	1985	10.290
48	Texas	069	Castro County	1990	9.070
48	Texas	069	Castro County	1995	8.620
48	Texas	069	Castro County	2000	8.290
48	Texas	069	Castro County	2005	7.640
48	Texas	069	Castro County	2010	8.062
48	Texas	069	Castro County	2015	7.656
48	Texas	071	Chambers County	1985	19.390
48	Texas	071	Chambers County	1990	20.090
48	Texas	071	Chambers County	1995	22.040
48	Texas	071	Chambers County	2000	26.030
48	Texas	071	Chambers County	2005	28.411
48	Texas	071	Chambers County	2010	35.096
48	Texas	071	Chambers County	2015	38.863
48	Texas	073	Cherokee County	1985	39.780
48	Texas	073	Cherokee County	1990	41.050
48	Texas	073	Cherokee County	1995	41.160
48	Texas	073	Cherokee County	2000	46.660
48	Texas	073	Cherokee County	2005	48.464
48	Texas	073	Cherokee County	2010	50.845
48	Texas	073	Cherokee County	2015	51.542
48	Texas	075	Childress County	1985	6.490
48	Texas	075	Childress County	1990	5.950
48	Texas	075	Childress County	1995	6.530
48	Texas	075	Childress County	2000	7.690
48	Texas	075	Childress County	2005	7.676
48	Texas	075	Childress County	2010	7.041
48	Texas	075	Childress County	2015	7.088
48	Texas	077	Clay County	1985	9.690
48	Texas	077	Clay County	1990	10.020
48	Texas	077	Clay County	1995	10.160
48	Texas	077	Clay County	2000	11.010
48	Texas	077	Clay County	2005	11.287
48	Texas	077	Clay County	2010	10.752
48	Texas	077	Clay County	2015	10.360
48	Texas	079	Cochran County	1985	4.600
48	Texas	079	Cochran County	1990	4.380
48	Texas	079	Cochran County	1995	4.190
48	Texas	079	Cochran County	2000	3.730
48	Texas	079	Cochran County	2005	3.289
48	Texas	079	Cochran County	2010	3.127
48	Texas	079	Cochran County	2015	2.953
48	Texas	081	Coke County	1985	3.590
48	Texas	081	Coke County	1990	3.420
48	Texas	081	Coke County	1995	3.470
48	Texas	081	Coke County	2000	3.860
48	Texas	081	Coke County	2005	3.612
48	Texas	081	Coke County	2010	3.320
48	Texas	081	Coke County	2015	3.238
48	Texas	083	Coleman County	1985	10.590
48	Texas	083	Coleman County	1990	9.710
48	Texas	083	Coleman County	1995	9.620
48	Texas	083	Coleman County	2000	9.240
48	Texas	083	Coleman County	2005	8.665
48	Texas	083	Coleman County	2010	8.895
48	Texas	083	Coleman County	2015	8.338
48	Texas	085	Collin County	1985	196.740
48	Texas	085	Collin County	1990	264.040
48	Texas	085	Collin County	1995	346.230
48	Texas	085	Collin County	2000	491.680
48	Texas	085	Collin County	2005	659.457
48	Texas	085	Collin County	2010	782.341
48	Texas	085	Collin County	2015	914.127
48	Texas	087	Collingsworth County	1985	4.100
48	Texas	087	Collingsworth County	1990	3.570
48	Texas	087	Collingsworth County	1995	3.370
48	Texas	087	Collingsworth County	2000	3.210
48	Texas	087	Collingsworth County	2005	2.968
48	Texas	087	Collingsworth County	2010	3.057
48	Texas	087	Collingsworth County	2015	3.044
48	Texas	089	Colorado County	1985	20.090
48	Texas	089	Colorado County	1990	18.380
48	Texas	089	Colorado County	1995	18.800
48	Texas	089	Colorado County	2000	20.390
48	Texas	089	Colorado County	2005	20.736
48	Texas	089	Colorado County	2010	20.874
48	Texas	089	Colorado County	2015	20.870
48	Texas	091	Comal County	1985	46.180
48	Texas	091	Comal County	1990	51.830
48	Texas	091	Comal County	1995	64.160
48	Texas	091	Comal County	2000	78.020
48	Texas	091	Comal County	2005	96.018
48	Texas	091	Comal County	2010	108.472
48	Texas	091	Comal County	2015	129.048
48	Texas	093	Comanche County	1985	12.890
48	Texas	093	Comanche County	1990	13.380
48	Texas	093	Comanche County	1995	13.530
48	Texas	093	Comanche County	2000	14.030
48	Texas	093	Comanche County	2005	13.709
48	Texas	093	Comanche County	2010	13.974
48	Texas	093	Comanche County	2015	13.430
48	Texas	095	Concho County	1985	2.800
48	Texas	095	Concho County	1990	3.040
48	Texas	095	Concho County	1995	2.990
48	Texas	095	Concho County	2000	3.970
48	Texas	095	Concho County	2005	3.735
48	Texas	095	Concho County	2010	4.087
48	Texas	095	Concho County	2015	4.081
48	Texas	097	Cooke County	1985	28.980
48	Texas	097	Cooke County	1990	30.780
48	Texas	097	Cooke County	1995	31.730
48	Texas	097	Cooke County	2000	36.360
48	Texas	097	Cooke County	2005	38.847
48	Texas	097	Cooke County	2010	38.437
48	Texas	097	Cooke County	2015	39.229
48	Texas	099	Coryell County	1985	57.170
48	Texas	099	Coryell County	1990	64.210
48	Texas	099	Coryell County	1995	72.010
48	Texas	099	Coryell County	2000	74.980
48	Texas	099	Coryell County	2005	75.802
48	Texas	099	Coryell County	2010	75.388
48	Texas	099	Coryell County	2015	75.503
48	Texas	101	Cottle County	1985	2.700
48	Texas	101	Cottle County	1990	2.250
48	Texas	101	Cottle County	1995	2.050
48	Texas	101	Cottle County	2000	1.900
48	Texas	101	Cottle County	2005	1.746
48	Texas	101	Cottle County	2010	1.505
48	Texas	101	Cottle County	2015	1.426
48	Texas	103	Crane County	1985	5.190
48	Texas	103	Crane County	1990	4.650
48	Texas	103	Crane County	1995	4.520
48	Texas	103	Crane County	2000	4.000
48	Texas	103	Crane County	2005	3.837
48	Texas	103	Crane County	2010	4.375
48	Texas	103	Crane County	2015	5.048
48	Texas	105	Crockett County	1985	4.690
48	Texas	105	Crockett County	1990	4.080
48	Texas	105	Crockett County	1995	4.400
48	Texas	105	Crockett County	2000	4.100
48	Texas	105	Crockett County	2005	3.934
48	Texas	105	Crockett County	2010	3.719
48	Texas	105	Crockett County	2015	3.710
48	Texas	107	Crosby County	1985	8.390
48	Texas	107	Crosby County	1990	7.300
48	Texas	107	Crosby County	1995	7.270
48	Texas	107	Crosby County	2000	7.070
48	Texas	107	Crosby County	2005	6.686
48	Texas	107	Crosby County	2010	6.059
48	Texas	107	Crosby County	2015	5.977
48	Texas	109	Culberson County	1985	3.490
48	Texas	109	Culberson County	1990	3.410
48	Texas	109	Culberson County	1995	3.240
48	Texas	109	Culberson County	2000	2.980
48	Texas	109	Culberson County	2005	2.627
48	Texas	109	Culberson County	2010	2.398
48	Texas	109	Culberson County	2015	2.236
48	Texas	111	Dallam County	1985	6.600
48	Texas	111	Dallam County	1990	5.460
48	Texas	111	Dallam County	1995	6.380
48	Texas	111	Dallam County	2000	6.220
48	Texas	111	Dallam County	2005	6.174
48	Texas	111	Dallam County	2010	6.703
48	Texas	111	Dallam County	2015	7.121
48	Texas	113	Dallas County	1985	1780.950
48	Texas	113	Dallas County	1990	1852.810
48	Texas	113	Dallas County	1995	1959.280
48	Texas	113	Dallas County	2000	2218.900
48	Texas	113	Dallas County	2005	2305.454
48	Texas	113	Dallas County	2010	2368.139
48	Texas	113	Dallas County	2015	2553.385
48	Texas	115	Dawson County	1985	16.190
48	Texas	115	Dawson County	1990	14.350
48	Texas	115	Dawson County	1995	15.050
48	Texas	115	Dawson County	2000	14.990
48	Texas	115	Dawson County	2005	14.256
48	Texas	115	Dawson County	2010	13.833
48	Texas	115	Dawson County	2015	13.520
48	Texas	117	Deaf Smith County	1985	20.390
48	Texas	117	Deaf Smith County	1990	19.150
48	Texas	117	Deaf Smith County	1995	19.420
48	Texas	117	Deaf Smith County	2000	18.560
48	Texas	117	Deaf Smith County	2005	18.538
48	Texas	117	Deaf Smith County	2010	19.372
48	Texas	117	Deaf Smith County	2015	18.952
48	Texas	119	Delta County	1985	4.790
48	Texas	119	Delta County	1990	4.860
48	Texas	119	Delta County	1995	4.880
48	Texas	119	Delta County	2000	5.330
48	Texas	119	Delta County	2005	5.480
48	Texas	119	Delta County	2010	5.231
48	Texas	119	Delta County	2015	5.217
48	Texas	121	Denton County	1985	189.590
48	Texas	121	Denton County	1990	273.520
48	Texas	121	Denton County	1995	334.070
48	Texas	121	Denton County	2000	432.980
48	Texas	121	Denton County	2005	554.642
48	Texas	121	Denton County	2010	662.614
48	Texas	121	Denton County	2015	780.612
48	Texas	123	DeWitt County	1985	20.190
48	Texas	123	DeWitt County	1990	18.840
48	Texas	123	DeWitt County	1995	18.480
48	Texas	123	DeWitt County	2000	20.010
48	Texas	123	DeWitt County	2005	20.507
48	Texas	123	DeWitt County	2010	20.097
48	Texas	123	DeWitt County	2015	20.797
48	Texas	125	Dickens County	1985	3.110
48	Texas	125	Dickens County	1990	2.570
48	Texas	125	Dickens County	1995	2.420
48	Texas	125	Dickens County	2000	2.760
48	Texas	125	Dickens County	2005	2.646
48	Texas	125	Dickens County	2010	2.444
48	Texas	125	Dickens County	2015	2.206
48	Texas	127	Dimmit County	1985	11.900
48	Texas	127	Dimmit County	1990	10.430
48	Texas	127	Dimmit County	1995	10.510
48	Texas	127	Dimmit County	2000	10.250
48	Texas	127	Dimmit County	2005	10.395
48	Texas	127	Dimmit County	2010	9.996
48	Texas	127	Dimmit County	2015	10.980
48	Texas	129	Donley County	1985	4.100
48	Texas	129	Donley County	1990	3.700
48	Texas	129	Donley County	1995	3.740
48	Texas	129	Donley County	2000	3.830
48	Texas	129	Donley County	2005	3.889
48	Texas	129	Donley County	2010	3.677
48	Texas	129	Donley County	2015	3.499
48	Texas	131	Duval County	1985	13.300
48	Texas	131	Duval County	1990	12.920
48	Texas	131	Duval County	1995	12.990
48	Texas	131	Duval County	2000	13.120
48	Texas	131	Duval County	2005	12.578
48	Texas	131	Duval County	2010	11.782
48	Texas	131	Duval County	2015	11.388
48	Texas	133	Eastland County	1985	20.690
48	Texas	133	Eastland County	1990	18.490
48	Texas	133	Eastland County	1995	17.870
48	Texas	133	Eastland County	2000	18.300
48	Texas	133	Eastland County	2005	18.393
48	Texas	133	Eastland County	2010	18.583
48	Texas	133	Eastland County	2015	18.171
48	Texas	135	Ector County	1985	134.630
48	Texas	135	Ector County	1990	118.930
48	Texas	135	Ector County	1995	123.450
48	Texas	135	Ector County	2000	121.120
48	Texas	135	Ector County	2005	125.339
48	Texas	135	Ector County	2010	137.130
48	Texas	135	Ector County	2015	159.436
48	Texas	137	Edwards County	1985	2.090
48	Texas	137	Edwards County	1990	2.270
48	Texas	137	Edwards County	1995	3.110
48	Texas	137	Edwards County	2000	2.160
48	Texas	137	Edwards County	2005	1.987
48	Texas	137	Edwards County	2010	2.002
48	Texas	137	Edwards County	2015	1.894
48	Texas	139	Ellis County	1985	73.250
48	Texas	139	Ellis County	1990	85.170
48	Texas	139	Ellis County	1995	94.220
48	Texas	139	Ellis County	2000	111.360
48	Texas	139	Ellis County	2005	133.474
48	Texas	139	Ellis County	2010	149.610
48	Texas	139	Ellis County	2015	163.632
48	Texas	141	El Paso County	1985	544.830
48	Texas	141	El Paso County	1990	591.610
48	Texas	141	El Paso County	1995	678.310
48	Texas	141	El Paso County	2000	679.620
48	Texas	141	El Paso County	2005	721.598
48	Texas	141	El Paso County	2010	800.647
48	Texas	141	El Paso County	2015	835.593
48	Texas	143	Erath County	1985	24.990
48	Texas	143	Erath County	1990	27.990
48	Texas	143	Erath County	1995	30.350
48	Texas	143	Erath County	2000	33.000
48	Texas	143	Erath County	2005	34.076
48	Texas	143	Erath County	2010	37.890
48	Texas	143	Erath County	2015	41.122
48	Texas	145	Falls County	1985	18.190
48	Texas	145	Falls County	1990	17.710
48	Texas	145	Falls County	1995	17.950
48	Texas	145	Falls County	2000	18.580
48	Texas	145	Falls County	2005	17.646
48	Texas	145	Falls County	2010	17.866
48	Texas	145	Falls County	2015	17.142
48	Texas	147	Fannin County	1985	24.580
48	Texas	147	Fannin County	1990	24.800
48	Texas	147	Fannin County	1995	25.640
48	Texas	147	Fannin County	2000	31.240
48	Texas	147	Fannin County	2005	33.142
48	Texas	147	Fannin County	2010	33.915
48	Texas	147	Fannin County	2015	33.693
48	Texas	149	Fayette County	1985	20.190
48	Texas	149	Fayette County	1990	20.100
48	Texas	149	Fayette County	1995	21.110
48	Texas	149	Fayette County	2000	21.800
48	Texas	149	Fayette County	2005	22.537
48	Texas	149	Fayette County	2010	24.554
48	Texas	149	Fayette County	2015	25.110
48	Texas	151	Fisher County	1985	5.600
48	Texas	151	Fisher County	1990	4.840
48	Texas	151	Fisher County	1995	4.540
48	Texas	151	Fisher County	2000	4.340
48	Texas	151	Fisher County	2005	4.089
48	Texas	151	Fisher County	2010	3.974
48	Texas	151	Fisher County	2015	3.827
48	Texas	153	Floyd County	1985	9.090
48	Texas	153	Floyd County	1990	8.500
48	Texas	153	Floyd County	1995	8.390
48	Texas	153	Floyd County	2000	7.770
48	Texas	153	Floyd County	2005	7.174
48	Texas	153	Floyd County	2010	6.446
48	Texas	153	Floyd County	2015	5.901
48	Texas	155	Foard County	1985	1.800
48	Texas	155	Foard County	1990	1.790
48	Texas	155	Foard County	1995	1.660
48	Texas	155	Foard County	2000	1.620
48	Texas	155	Foard County	2005	1.518
48	Texas	155	Foard County	2010	1.336
48	Texas	155	Foard County	2015	1.220
48	Texas	157	Fort Bend County	1985	188.130
48	Texas	157	Fort Bend County	1990	225.420
48	Texas	157	Fort Bend County	1995	292.760
48	Texas	157	Fort Bend County	2000	354.450
48	Texas	157	Fort Bend County	2005	463.650
48	Texas	157	Fort Bend County	2010	585.375
48	Texas	157	Fort Bend County	2015	716.087
48	Texas	159	Franklin County	1985	7.200
48	Texas	159	Franklin County	1990	7.800
48	Texas	159	Franklin County	1995	8.930
48	Texas	159	Franklin County	2000	9.460
48	Texas	159	Franklin County	2005	10.200
48	Texas	159	Franklin County	2010	10.605
48	Texas	159	Franklin County	2015	10.651
48	Texas	161	Freestone County	1985	17.090
48	Texas	161	Freestone County	1990	15.820
48	Texas	161	Freestone County	1995	17.040
48	Texas	161	Freestone County	2000	17.870
48	Texas	161	Freestone County	2005	18.800
48	Texas	161	Freestone County	2010	19.816
48	Texas	161	Freestone County	2015	19.691
48	Texas	163	Frio County	1985	14.190
48	Texas	163	Frio County	1990	13.470
48	Texas	163	Frio County	1995	15.250
48	Texas	163	Frio County	2000	16.250
48	Texas	163	Frio County	2005	16.387
48	Texas	163	Frio County	2010	17.217
48	Texas	163	Frio County	2015	18.793
48	Texas	165	Gaines County	1985	14.290
48	Texas	165	Gaines County	1990	14.120
48	Texas	165	Gaines County	1995	14.480
48	Texas	165	Gaines County	2000	14.470
48	Texas	165	Gaines County	2005	14.712
48	Texas	165	Gaines County	2010	17.526
48	Texas	165	Gaines County	2015	20.051
48	Texas	167	Galveston County	1985	213.270
48	Texas	167	Galveston County	1990	217.400
48	Texas	167	Galveston County	1995	237.530
48	Texas	167	Galveston County	2000	250.160
48	Texas	167	Galveston County	2005	277.563
48	Texas	167	Galveston County	2010	291.309
48	Texas	167	Galveston County	2015	322.225
48	Texas	169	Garza County	1985	5.500
48	Texas	169	Garza County	1990	5.140
48	Texas	169	Garza County	1995	4.740
48	Texas	169	Garza County	2000	4.870
48	Texas	169	Garza County	2005	5.002
48	Texas	169	Garza County	2010	6.461
48	Texas	169	Garza County	2015	6.415
48	Texas	171	Gillespie County	1985	15.490
48	Texas	171	Gillespie County	1990	17.200
48	Texas	171	Gillespie County	1995	19.410
48	Texas	171	Gillespie County	2000	20.810
48	Texas	171	Gillespie County	2005	23.088
48	Texas	171	Gillespie County	2010	24.837
48	Texas	171	Gillespie County	2015	25.963
48	Texas	173	Glasscock County	1985	1.200
48	Texas	173	Glasscock County	1990	1.450
48	Texas	173	Glasscock County	1995	1.390
48	Texas	173	Glasscock County	2000	1.410
48	Texas	173	Glasscock County	2005	1.327
48	Texas	173	Glasscock County	2010	1.226
48	Texas	173	Glasscock County	2015	1.315
48	Texas	175	Goliad County	1985	5.600
48	Texas	175	Goliad County	1990	5.980
48	Texas	175	Goliad County	1995	6.360
48	Texas	175	Goliad County	2000	6.930
48	Texas	175	Goliad County	2005	7.102
48	Texas	175	Goliad County	2010	7.210
48	Texas	175	Goliad County	2015	7.531
48	Texas	177	Gonzales County	1985	18.790
48	Texas	177	Gonzales County	1990	17.200
48	Texas	177	Gonzales County	1995	17.380
48	Texas	177	Gonzales County	2000	18.630
48	Texas	177	Gonzales County	2005	19.587
48	Texas	177	Gonzales County	2010	19.807
48	Texas	177	Gonzales County	2015	20.573
48	Texas	179	Gray County	1985	27.090
48	Texas	179	Gray County	1990	23.970
48	Texas	179	Gray County	1995	23.160
