"RegionID","RegionName","RegionType","StateName","SizeRank","MSA","MSARegionID","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4"
2832,"Riverside County","County","CA",11,"Riverside-San Bernardino-Ontario",395025,1.67,1.47,1.37,1.18,0.98,0.69,0.49,0.29,0.2,0.1,0.39,0.59,0.78,0.88,1.08,1.27,1.57,1.76,1.86,1.96,2.84,3.82,3.63,3.92,5,5.88,6.37,6.96,7.35,7.75,8.14,8.24,8.33,8.82,9.51,9.9,9.71,9.02,8.43,7.84,7.55,7.16,6.67,6.08,5.69,4.8,3.24,2.35,2.16,2.06,2.65,2.55,2.45,2.25,2.75,3.33,3.73,4.31,5.1,5.39,5.59,5.29,4.51,3.43,2.94,3.14,3.53,4.41,4.71,4.02,4.12,4.22,4.61,5.2,5.49,5.98,6.18,6.47,6.86,7.45,8.04,8.53,8.73,8.92,9.22,9.12,9.31,9.41,9.8,10,9.61,8.63,7.94,7.65,7.25,7.06,6.76,6.57,6.27,5.78,4.9,3.04
3250,"San Bernardino County","County","CA",12,"Riverside-San Bernardino-Ontario",395025,1.47,1.27,1.18,0.98,0.78,0.69,0.49,0.29,0.1,0.2,0.39,0.59,0.88,1.08,1.37,1.57,1.76,1.67,1.86,1.96,2.06,2.35,3.24,5.1,5.59,6.18,6.47,6.96,7.06,7.25,7.16,7.45,7.65,7.94,8.43,9.31,9.71,9.8,9.41,9.22,8.82,8.04,7.55,6.86,6.37,5.98,5.39,4.12,3.82,3.43,3.53,2.94,2.25,2.16,2.45,3.04,3.73,4.02,4.51,4.8,5.29,4.22,3.33,2.65,2.55,2.75,3.14,3.92,4.61,4.41,4.31,4.9,5,5.2,5.49,5.69,5.88,6.08,6.67,7.84,9.02,9.12,8.63,8.24,8.14,8.33,8.53,8.92,9.51,9.9,10,9.61,8.73,7.75,7.35,6.76,6.57,6.27,5.78,4.71,3.63,2.84
445,"Clark County","County","NV",13,"Las Vegas-Henderson-Paradise",394775,1.57,1.47,1.37,1.27,1.08,0.98,0.59,0.29,0.2,0.49,0.69,0.78,0.39,0.1,0.88,1.18,1.67,1.76,1.86,1.96,2.25,2.16,2.06,2.35,2.45,3.04,3.43,4.41,6.47,6.76,7.25,7.65,8.04,8.43,8.24,7.94,7.55,7.35,6.96,6.86,6.37,3.73,3.33,3.82,5.2,5.39,5.49,4.61,4.22,3.92,5.29,5.69,6.08,5.78,4.9,4.31,4.02,5.59,5.88,6.18,5.98,5.1,3.63,2.94,2.65,2.55,2.84,3.14,3.24,3.53,4.12,4.8,4.51,4.71,6.27,6.57,7.16,7.75,8.33,8.53,8.63,8.82,8.92,9.12,9.22,9.41,9.51,9.71,9.8,10,9.9,9.61,9.31,9.02,8.73,8.14,7.84,7.45,7.06,6.67,5,2.75
207,"King County","County","WA",14,"Seattle-Tacoma-Bellevue",395078,0.1,0.2,0.29,0.39,0.49,0.69,0.59,0.78,0.88,0.98,1.08,1.18,1.27,1.37,1.47,1.57,1.67,1.76,1.86,1.96,2.06,2.16,2.25,2.35,2.45,2.55,2.84,2.94,3.14,3.33,4.02,4.41,3.53,4.22,4.9,5.2,5.39,5.59,5.29,5,4.12,3.63,3.73,4.31,4.8,4.71,4.51,3.82,3.92,4.61,5.1,5.69,5.78,5.98,6.08,6.27,6.37,6.47,6.57,6.76,7.25,7.75,8.14,8.24,8.43,7.94,7.35,6.96,6.86,7.06,7.16,7.45,7.55,7.65,7.84,8.33,8.53,8.73,8.82,8.92,9.12,9.22,9.31,9.41,9.61,9.71,9.8,9.9,10,9.51,9.02,8.63,8.04,6.67,6.18,5.88,5.49,3.43,3.24,3.04,2.75,2.65
791,"Wayne County","County","MI",15,"Detroit-Warren-Dearborn",394532,1.96,2.06,1.67,1.57,2.16,2.25,1.37,0.39,0.2,0.1,0.29,0.59,1.08,1.86,1.18,0.78,0.49,0.69,0.98,1.27,2.45,3.33,3.82,2.75,1.76,0.88,1.47,2.94,4.9,5.59,6.57,6.67,6.27,5.98,5.69,5.78,5.88,6.37,6.47,6.08,5.2,3.92,2.65,2.84,3.63,4.22,4.12,4.02,3.14,2.55,2.35,3.04,3.43,3.73,3.24,3.53,4.31,4.71,4.61,4.41,4.51,5,5.49,5.29,5.1,4.8,5.39,6.18,6.76,6.86,6.96,7.06,7.16,7.25,7.35,7.45,7.55,7.65,7.75,7.94,7.84,8.04,8.14,8.24,8.33,8.43,8.53,8.63,8.73,9.02,9.61,9.9,10,9.51,9.22,8.82,8.92,9.31,9.8,9.71,9.41,9.12
2049,"Tarrant County","County","TX",16,"Dallas-Fort Worth-Arlington",394514,1.47,1.27,1.18,0.98,0.78,0.49,0.29,0.1,0.2,0.39,0.59,0.69,0.88,1.08,1.37,1.57,1.67,1.76,1.86,1.96,2.06,2.16,2.25,2.35,2.45,2.55,2.65,2.75,2.84,2.94,3.04,3.14,3.24,3.33,3.43,3.53,3.63,3.82,4.12,4.02,3.73,3.92,4.22,4.31,4.41,4.51,4.61,4.71,5,5.1,5.29,5.59,6.47,7.35,7.65,7.45,7.16,7.25,6.86,6.76,6.37,6.18,5.88,5.39,5.69,5.78,6.08,6.27,6.67,6.96,7.55,7.84,8.14,8.24,8.53,9.41,10,9.8,9.71,9.22,9.12,8.92,8.73,8.63,8.82,9.61,9.51,9.9,9.02,9.31,8.43,8.33,8.04,7.94,7.75,7.06,6.57,5.98,5.49,5.2,4.9,4.8
3136,"Santa Clara County","County","CA",17,"San Jose-Sunnyvale-Santa Clara",395059,0.78,0.59,0.49,0.29,0.2,0.1,0.39,0.69,0.98,1.27,1.37,1.18,0.88,1.08,1.47,1.57,1.67,1.76,1.86,1.96,2.06,2.55,2.94,3.82,4.22,4.41,4.61,5.39,6.57,7.16,6.76,5.78,5.29,5.1,4.9,5.49,5.98,6.67,7.35,7.75,8.82,8.92,8.24,7.25,6.47,6.27,6.08,6.18,6.37,7.55,8.14,8.43,8.53,8.73,8.63,8.33,7.84,7.65,7.45,7.06,6.86,5.69,5.2,4.51,4.31,3.92,4.02,3.73,3.53,3.24,3.04,2.84,3.14,3.33,3.43,4.12,4.71,5,5.59,6.96,8.04,9.12,9.22,9.41,9.51,9.61,9.8,10,9.9,9.71,9.31,9.02,7.94,5.88,4.8,3.63,2.75,2.65,2.45,2.35,2.25,2.16
1561,"Broward County","County","FL",18,"Miami-Fort Lauderdale-West Palm Beach",394856,6.96,6.08,5.69,4.8,2.65,0.98,0.59,0.39,0.29,0.1,0.2,0.49,0.69,1.27,1.76,2.75,3.43,3.04,2.55,3.14,4.12,6.37,7.25,7.65,8.04,8.92,9.41,9.12,9.61,9.8,10,9.9,9.71,9.02,9.31,9.51,9.22,8.63,8.33,7.94,7.45,6.57,5.98,5.1,3.53,2.35,2.06,1.86,1.37,1.08,0.78,0.88,1.18,1.47,1.96,3.33,4.31,5.39,3.63,2.25,2.16,2.94,3.24,2.45,1.57,1.67,2.84,3.73,5,4.61,4.71,5.2,5.49,4.9,4.02,3.82,5.29,6.18,6.76,6.47,5.88,6.86,7.84,7.75,5.78,4.41,4.51,7.35,8.24,8.73,8.82,8.53,8.43,8.14,7.55,7.06,6.27,7.16,6.67,5.59,4.22,3.92
386,"Bexar County","County","TX",19,"San Antonio-New Braunfels",395055,0.98,0.88,0.69,0.59,0.49,0.29,0.1,0.2,0.39,0.78,1.08,1.18,1.27,1.37,1.47,1.57,1.67,1.76,1.86,1.96,2.06,2.16,2.25,2.35,2.45,2.55,2.65,2.75,2.84,2.94,3.04,3.14,3.24,3.33,3.43,3.53,3.63,3.73,3.82,4.02,3.92,4.12,4.41,4.71,4.61,4.31,4.51,4.22,4.8,4.9,5,5.49,6.18,7.16,7.25,7.65,6.57,6.47,6.08,5.98,5.78,5.2,5.1,5.39,5.69,5.29,5.59,5.88,6.27,6.37,6.76,7.45,7.84,8.14,8.43,8.33,8.53,7.75,7.35,6.67,6.86,7.06,6.96,7.55,8.04,8.73,8.92,9.02,9.22,9.41,9.8,10,9.9,9.71,9.61,9.51,9.31,9.12,8.82,8.63,8.24,7.94
2452,"New York County","County","NY",20,"New York-Newark-Jersey City",394913,4.31,2.94,2.75,3.04,3.92,4.41,4.12,3.53,3.14,2.55,2.25,1.76,1.57,1.27,0.69,0.49,0.2,0.1,0.29,0.39,0.59,1.08,1.67,1.47,1.18,0.78,0.88,0.98,1.37,1.86,2.35,2.84,4.02,4.51,3.24,3.63,5.2,7.65,9.22,10,9.9,9.31,8.92,8.82,9.12,9.51,9.71,9.8,9.61,9.02,8.53,8.43,8.33,8.24,7.25,6.57,6.08,5.98,6.18,6.67,7.06,7.94,8.04,7.45,6.76,6.27,5.1,4.8,3.33,4.22,4.61,4.9,5.59,5.88,5.78,5.69,5.39,5.29,4.71,3.43,2.65,3.73,5.49,6.47,6.96,7.35,7.75,7.55,7.16,6.86,8.14,8.63,9.41,8.73,7.84,6.37,5,3.82,2.45,2.16,2.06,1.96
3175,"Philadelphia County","County","PA",21,"Philadelphia-Camden-Wilmington",394974,2.94,2.84,2.75,2.55,2.35,2.16,1.57,0.88,0.1,1.08,0.69,0.98,0.29,0.49,0.2,0.39,0.78,1.47,1.96,1.67,1.27,0.59,1.18,1.37,1.76,1.86,2.06,2.25,2.45,2.65,3.24,4.51,5.29,5,4.9,4.8,5.2,5.39,5.69,5.59,5.1,4.31,3.14,3.43,4.02,4.71,4.22,3.53,3.04,3.73,3.82,4.12,4.41,3.92,3.33,3.63,4.61,5.49,5.78,5.88,6.27,6.08,6.18,5.98,6.37,6.47,6.57,6.67,6.76,6.86,6.96,7.06,7.16,7.25,7.35,7.45,7.55,7.84,8.14,7.94,7.75,7.65,8.04,8.24,8.53,8.63,8.43,8.33,8.73,8.82,9.31,10,9.9,9.8,9.51,9.12,9.02,9.22,9.61,9.71,9.41,8.92
1510,"Alameda County","County","CA",22,"San Francisco-Oakland-Hayward",395057,1.47,1.18,0.69,0.49,0.39,0.2,0.1,0.29,0.59,0.78,0.98,1.08,0.88,1.27,1.37,1.57,1.67,1.76,1.86,1.96,2.06,2.16,2.25,2.35,2.45,2.55,2.65,2.94,3.33,4.12,5,5.2,5.88,5.49,5.98,5.59,6.37,6.57,6.96,6.86,7.06,7.55,7.45,6.76,5.78,5.1,4.71,4.8,4.9,5.29,6.27,7.16,7.65,8.43,8.63,8.14,7.94,8.24,8.33,8.53,7.84,7.35,6.47,6.18,5.39,4.61,4.31,4.02,3.73,3.24,3.43,3.53,3.63,3.92,4.22,4.51,6.08,6.67,7.75,8.04,8.73,8.92,9.02,9.22,9.41,9.61,9.71,9.9,10,9.8,9.51,9.31,9.12,8.82,7.25,5.69,4.41,3.82,3.14,3.04,2.75,2.84
2801,"Middlesex County","County","MA",23,"Boston-Cambridge-Newton",394404,1.67,1.47,1.57,1.76,1.37,1.08,0.2,0.29,0.78,1.18,0.98,0.69,0.49,0.1,0.39,0.59,0.88,1.27,1.86,1.96,2.06,2.16,2.25,2.35,2.45,2.55,2.65,2.75,2.84,2.94,3.04,3.43,3.24,3.14,3.33,3.53,3.63,4.31,4.61,4.9,4.71,6.08,5.88,5.29,3.82,4.02,3.73,3.92,4.12,4.51,4.8,5.49,5.39,4.41,4.22,5.69,6.57,6.96,6.86,6.67,6.47,5.78,5.59,5.1,5.2,5,5.98,6.18,6.37,6.27,6.76,7.06,7.35,7.45,7.55,7.84,8.04,8.53,8.24,8.33,8.43,8.73,8.82,9.02,9.22,9.31,9.51,9.61,9.8,9.9,10,9.71,9.41,9.12,8.92,8.63,8.14,7.94,7.75,7.65,7.25,7.16
2046,"Suffolk County","County","NY",24,"New York-Newark-Jersey City",394913,2.84,3.04,3.24,3.33,2.94,2.65,2.55,2.35,1.47,0.88,1.18,1.76,1.86,1.57,1.27,0.98,1.67,1.96,2.25,2.16,2.06,1.37,0.78,0.59,0.69,0.49,0.29,0.1,0.2,0.39,1.08,2.45,2.75,3.73,5,5.1,5.2,5.78,6.67,7.16,7.06,5.49,4.31,3.14,3.43,4.41,5.69,6.18,6.08,5.59,5.98,6.27,6.47,6.37,5.88,5.29,4.61,4.02,3.92,4.8,4.71,4.22,3.63,3.53,3.82,4.12,4.51,4.9,5.39,6.57,6.96,6.86,6.76,7.25,7.35,7.45,7.55,7.65,7.75,7.84,7.94,8.04,8.14,8.24,8.33,8.43,8.53,8.63,8.73,8.82,9.51,9.9,10,9.8,9.12,8.92,9.02,9.22,9.31,9.71,9.61,9.41
3017,"Sacramento County","County","CA",25,"Sacramento--Roseville--Arden-Arcade",395045,1.08,0.69,0.49,0.39,0.59,0.88,0.98,0.78,0.2,0.1,0.29,1.18,1.47,1.57,1.67,1.96,1.86,1.37,1.27,1.76,2.06,2.25,2.45,2.35,2.16,2.55,3.43,4.51,6.57,7.16,6.96,5.59,4.71,4.8,5.88,6.08,6.27,5.2,4.61,4.12,3.73,2.94,2.65,2.75,2.84,3.24,3.14,3.04,3.63,4.02,4.31,4.22,3.82,3.33,3.53,3.92,4.41,5.1,6.18,6.67,7.06,6.76,6.37,4.9,5.49,6.86,7.45,7.65,7.55,7.75,7.84,8.24,8.43,8.14,8.04,8.33,8.82,9.22,9.71,9.9,10,9.8,9.51,8.92,8.63,8.73,9.12,9.41,9.61,9.31,9.02,8.53,7.94,7.35,7.25,6.47,5.98,5.78,5.69,5.29,5,5.39
401,"Bronx County","County","NY",26,"New York-Newark-Jersey City",394913,2.94,4.12,5.98,6.67,3.73,2.75,2.16,2.45,2.55,2.84,3.04,3.24,3.14,1.86,0.59,0.39,0.49,1.08,0.69,1.18,1.37,1.76,2.35,2.25,1.27,0.2,0.1,0.29,1.57,1.96,1.67,0.98,0.78,0.88,1.47,2.06,2.65,3.33,4.8,5.1,4.9,4.41,3.53,4.02,4.22,4.71,3.92,3.43,3.63,4.61,4.51,3.82,4.31,5,6.47,5.88,6.37,5.39,5.49,5.29,5.2,5.78,5.69,6.86,7.35,8.43,9.51,9.71,9.31,8.73,8.53,8.63,8.82,9.12,9.8,9.41,9.02,8.04,7.25,6.18,5.59,6.57,7.16,7.45,7.65,7.75,8.14,7.84,7.94,8.33,8.92,9.61,10,9.9,9.22,8.24,7.55,7.06,6.96,6.27,6.08,6.76
1252,"Nassau County","County","NY",27,"New York-Newark-Jersey City",394913,2.65,2.75,3.73,4.02,3.43,2.55,2.45,1.67,0.2,0.1,0.88,1.76,1.57,1.18,0.49,0.29,0.78,1.08,1.27,0.69,1.37,1.96,2.25,2.16,2.06,1.86,0.98,0.39,0.59,1.47,2.35,2.84,4.41,5.1,5.2,5.69,6.08,6.37,6.67,6.96,5.98,4.71,3.92,3.04,2.94,3.82,4.51,4.8,5.29,5.59,6.76,7.06,7.45,7.75,7.55,7.16,6.86,5.78,4.9,4.61,4.31,4.12,3.63,3.33,3.14,3.24,3.53,4.22,5,6.27,6.47,6.18,5.88,5.39,5.49,6.57,7.25,8.14,8.73,9.02,8.92,8.24,7.35,7.84,9.12,9.41,9.9,9.71,9.51,9.31,9.8,10,9.61,9.22,8.43,7.94,7.65,8.04,8.33,8.82,8.53,8.63
2993,"Palm Beach County","County","FL",28,"Miami-Fort Lauderdale-West Palm Beach",394856,0.39,0.49,1.08,1.37,1.18,0.59,0.29,0.1,0.2,0.78,1.76,2.16,2.35,1.96,2.25,2.55,3.53,7.35,8.14,4.8,2.45,1.57,0.88,0.69,0.98,1.27,1.47,1.67,1.86,2.06,2.75,3.43,6.08,6.47,5.59,6.57,8.63,9.8,10,9.9,9.41,7.25,4.41,4.12,4.9,5.49,5.2,5.1,4.61,3.24,2.84,2.65,2.94,3.33,4.71,6.86,8.24,8.82,9.31,9.22,9.51,8.92,8.73,7.65,6.76,5.98,5.69,6.18,7.06,7.55,7.94,7.45,5.29,4.51,3.63,4.22,3.92,3.82,3.73,4.02,5,5.88,6.96,6.67,6.37,5.39,6.27,7.84,8.43,9.12,9.71,9.61,9.02,8.53,8.33,8.04,7.75,7.16,5.78,4.31,3.14,3.04
2241,"Cuyahoga County","County","OH",29,"Cleveland-Elyria",394475,1.86,1.37,1.18,0.98,0.88,0.78,0.69,0.59,0.39,0.2,0.1,0.29,0.49,1.08,1.27,1.67,2.06,1.96,1.47,1.57,1.76,2.16,2.25,2.35,2.45,2.65,2.55,2.75,2.84,2.94,3.14,3.33,3.63,3.92,4.02,3.82,4.41,4.71,4.8,3.73,3.53,4.12,4.9,5.2,5,5.29,5.39,5.49,5.1,4.61,4.51,4.22,3.43,3.04,3.24,4.31,5.59,5.69,5.78,5.88,5.98,6.08,6.47,6.76,6.57,6.27,6.18,6.37,6.67,6.86,6.96,7.06,7.16,7.25,7.35,7.45,7.55,7.65,7.75,7.94,7.84,8.04,8.14,8.24,8.33,8.43,9.02,9.12,9.41,9.8,10,9.9,9.71,9.61,9.22,8.92,8.63,8.53,8.73,8.82,9.31,9.51
